,subsr,asset_nm,ct_cl,genre_of_ct_cl,use_tms,SMRY,ACTR_DISP,disp_rtm,strt_dt,month,disp_rtm_s,asset_nm_new,date,day,hour,runningtime,weather,year
5071,66449000,(HD)나 혼자산다 503회(23/07/14),TV 연예/오락,기타,5580,쾌남쾌녀 편. 하고 싶은 건 다 한다! 무더위를 시원하게 날려줄 쾌남쾌녀 무지개 회원들! 정글이 된 마당 정리에 나선 나래! 팔토시에 작업복까지 장착하고 도시 농부로 변신하는데~ 뽑아도 뽑아도 끝이 없는 잡초 뽑기부터 지친 몸을 달래줄 대나무 꼬치에 노동주까지!,"전현무,기안84,박나래,키,코드쿤스트",1:33,20230910001506,9,5580,나혼자산다,2023-09-10,일,0,120분이하,흐림,
5072,61141000,장미꽃 필 무렵 03회(23/05/02),TV 연예/오락,기타,2580,"장필무, 이번엔 하동이다! 두 시간 만에 버스킹을 성공시키라는 미션을 받은 이들. 시장과 길거리를 가리지 않고 적극 홍보에 나선다. 산 정상 케이블카에서 펼쳐지는 장필무의 버스킹 공연은 과연 성공할 수 있을까?","손태진,신성,에녹,민수현,김중연,박민수,공훈",0:43,20230902203823,9,2580,장미꽃필무렵,2023-09-02,토,20,60분이하,맑음,
5073,63101000,홍김동전 51회(23/08/31),TV 연예/오락,기타,3960,Its alright 홍김동전으로 가자~ 원조 짐승돌 2PM의 완전체 컴백! 10점 만점의 10점! 2PM의 댄스 신고식을 시작으로 본격 원조 짐승돌 2PM vs 그냥 짐승들 홍김동전 START! 게임이 거듭될수록 거세지는 승부욕에 두 짐승 열정 MAX! 과연 처절한 대격돌의 승자는 누가 될지?!,"홍진경,김숙,조세호,주우재,장우영",1:06,20230921171350,9,3960,홍김동전,2023-09-21,목,17,90분이하,비,
5074,61683000,홍김동전 51회(23/08/31),TV 연예/오락,기타,2463,Its alright 홍김동전으로 가자~ 원조 짐승돌 2PM의 완전체 컴백! 10점 만점의 10점! 2PM의 댄스 신고식을 시작으로 본격 원조 짐승돌 2PM vs 그냥 짐승들 홍김동전 START! 게임이 거듭될수록 거세지는 승부욕에 두 짐승 열정 MAX! 과연 처절한 대격돌의 승자는 누가 될지?!,"홍진경,김숙,조세호,주우재,장우영",1:06,20230908204116,9,3960,홍김동전,2023-09-08,금,20,90분이하,맑음,
5075,61683000,홍김동전 51회(23/08/31),TV 연예/오락,기타,2740,Its alright 홍김동전으로 가자~ 원조 짐승돌 2PM의 완전체 컴백! 10점 만점의 10점! 2PM의 댄스 신고식을 시작으로 본격 원조 짐승돌 2PM vs 그냥 짐승들 홍김동전 START! 게임이 거듭될수록 거세지는 승부욕에 두 짐승 열정 MAX! 과연 처절한 대격돌의 승자는 누가 될지?!,"홍진경,김숙,조세호,주우재,장우영",1:06,20230901083602,9,3960,홍김동전,2023-09-01,금,8,90분이하,맑음,
5076,66873000,골 때리는 그녀들 110회(23/09/13),TV 연예/오락,기타,5333,"디펜딩 챔피언의 귀환! SBS컵 대회 장악하러 온 메달 컬렉터 FC액셔니스타 VS 조깨비 만나 완성된 개벤져스표 조직 축구의 신화 예고! 강팀 잡는 도깨비 군단, FC개벤져스! SBS컵 대회 6강 두 번째 경기! 4강 진출을 향한 대장정 개봉박두~!","이수근,배성재",1:33,20230930053814,9,5580,골때리는그녀들,2023-09-30,토,5,120분이하,비,
5077,60593000,골 때리는 그녀들 110회(23/09/13),TV 연예/오락,기타,74,"디펜딩 챔피언의 귀환! SBS컵 대회 장악하러 온 메달 컬렉터 FC액셔니스타 VS 조깨비 만나 완성된 개벤져스표 조직 축구의 신화 예고! 강팀 잡는 도깨비 군단, FC개벤져스! SBS컵 대회 6강 두 번째 경기! 4강 진출을 향한 대장정 개봉박두~!","이수근,배성재",1:33,20230921091244,9,5580,골때리는그녀들,2023-09-21,목,9,120분이하,비,
5078,60593000,골 때리는 그녀들 110회(23/09/13),TV 연예/오락,기타,5077,"디펜딩 챔피언의 귀환! SBS컵 대회 장악하러 온 메달 컬렉터 FC액셔니스타 VS 조깨비 만나 완성된 개벤져스표 조직 축구의 신화 예고! 강팀 잡는 도깨비 군단, FC개벤져스! SBS컵 대회 6강 두 번째 경기! 4강 진출을 향한 대장정 개봉박두~!","이수근,배성재",1:33,20230914071542,9,5580,골때리는그녀들,2023-09-14,목,7,120분이하,흐림,
5079,66873000,골 때리는 그녀들 110회(23/09/13),TV 연예/오락,기타,87,"디펜딩 챔피언의 귀환! SBS컵 대회 장악하러 온 메달 컬렉터 FC액셔니스타 VS 조깨비 만나 완성된 개벤져스표 조직 축구의 신화 예고! 강팀 잡는 도깨비 군단, FC개벤져스! SBS컵 대회 6강 두 번째 경기! 4강 진출을 향한 대장정 개봉박두~!","이수근,배성재",1:33,20230929164148,9,5580,골때리는그녀들,2023-09-29,금,16,120분이하,흐림,
5080,64659000,트롯 전국체전 08회,TV 연예/오락,기타,975,1부. 2021년에 신축년 새해를 맞이해 야심 차게 준비한 송가인의 종합선물세트 오프닝 SHOW! 충격과 반전 결과의 연속! 만만치 않은 신경전 속 희비가 엇갈리는 2라운드 팀 대결! 모두의 예상을 뒤엎고 살아남게 될 지역은 어디?,"주현미,김수희,조항조,김범룡,남진,설운도,고두심,김연자",0:41,20230914200320,9,2460,트롯전국체전,2023-09-14,목,20,60분이하,흐림,
5081,64659000,트롯 전국체전 08회,TV 연예/오락,기타,1032,1부. 2021년에 신축년 새해를 맞이해 야심 차게 준비한 송가인의 종합선물세트 오프닝 SHOW! 충격과 반전 결과의 연속! 만만치 않은 신경전 속 희비가 엇갈리는 2라운드 팀 대결! 모두의 예상을 뒤엎고 살아남게 될 지역은 어디?,"주현미,김수희,조항조,김범룡,남진,설운도,고두심,김연자",0:41,20230912214844,9,2460,트롯전국체전,2023-09-12,화,21,60분이하,흐림,
5082,64385000,신랑수업 43회(22/12/07),TV 연예/오락,기타,2520,1. 다리 부상으로 인해 7kg이나 빠진 태환. 그런 태환을 위해 특별 데이트를 신청한 원조먹신 준하 형! 2. 누구보다 상준을 잘 아는 X-와이프 가은이 X-허스밴드 상준을 위해 신랑수업 지원사격에 나서다! 3. 지난주에 이어 태범을 땀나게 했던 사랑 친구들과의 만남 제2탄!,"이승철,김찬우,김준수,영탁,김원희,홍현희",1:30,20230902190327,9,5400,신랑수업,2023-09-02,토,19,90분이하,맑음,
5083,64982000,(HD)런닝맨 641회(23/02/12),TV 연예/오락,기타,5227,금쪽같은 MT 시간 하. 습관적 남 탓으로 길을 잃어가는 협동심. 그런데 벌칙 양도권을 받을 수 있다?! 빽빽한 스케줄은 계속된다! 벌칙 양도권을 향한 집념의 맨발 투혼. 역대급 과열된 텐션! 웃다가 울다가 웃는 요상한 MT. 무사히 끝날 수 있을까?,"유재석,지석진,김종국,하하,송지효,양세찬,전소민",1:28,20230908172544,9,5280,런닝맨,2023-09-08,금,17,90분이하,맑음,
5084,64385000,(HD)복면가왕 416회(23/08/06),TV 연예/오락,기타,4105,여름 특집! 어깨를 들썩이게 만든 특급 콜라보 COMING SOON! 최연소 기네스 세계기록 보유자 등장?! 놀라운 이력으로 스튜디오를 발칵 뒤집은 복면가수의 정체는?! 깊고 진한 감성으로 모두의 마음을 관통한 1급 특수요원이 선보일 스펙터클한 무대는 과연?!,"김성주,김구라",1:35,20230915122529,9,5700,복면가왕,2023-09-15,금,12,120분이하,비,
5085,64385000,(HD)복면가왕 417회(23/08/13),TV 연예/오락,기타,1202,"유일무이한 대체 불가 보이스! 무대를 점령한 가왕 1급 특수요원! 국민 가수 아이유 복면가수로 출연?! 그녀를 쏙 빼닮은 음색으로 녹화장을 술렁이게 만든 주인공은?! 산다라, 이분 목소리 매주 듣게 가왕 됐으면! 1라운드부터 모두의 마음을 사로잡은 복면가수는?!","김성주,김구라",1:34,20230915133357,9,5640,복면가왕,2023-09-15,금,13,120분이하,비,
5086,64385000,(HD)복면가왕 417회(23/08/13),TV 연예/오락,기타,1434,"유일무이한 대체 불가 보이스! 무대를 점령한 가왕 1급 특수요원! 국민 가수 아이유 복면가수로 출연?! 그녀를 쏙 빼닮은 음색으로 녹화장을 술렁이게 만든 주인공은?! 산다라, 이분 목소리 매주 듣게 가왕 됐으면! 1라운드부터 모두의 마음을 사로잡은 복면가수는?!","김성주,김구라",1:34,20230915182122,9,5640,복면가왕,2023-09-15,금,18,120분이하,비,
5087,64667000,(HD)가요무대 1821회(23/08/28),TV 연예/오락,기타,2558,"[월말 신청곡] 설운도, 유지나, 성민, 장은숙, 김용만, 나예원, 조명섭, 허찬미, 홍잠언, 양하영, 김성환, 채윤, 고영준, 풍금, 조항조, 진성.",김동건,0:54,20230923173157,9,3240,가요무대,2023-09-23,토,17,60분이하,맑음,
5088,64667000,(HD)가요무대 1821회(23/08/28),TV 연예/오락,기타,1451,"[월말 신청곡] 설운도, 유지나, 성민, 장은숙, 김용만, 나예원, 조명섭, 허찬미, 홍잠언, 양하영, 김성환, 채윤, 고영준, 풍금, 조항조, 진성.",김동건,0:54,20230923224039,9,3240,가요무대,2023-09-23,토,22,60분이하,맑음,
5089,63411000,(HD)슈퍼맨이돌아왔다 481회(23/03/24),TV 연예/오락,기타,1171,1. 제이쓴 아빠와 똥별이네. 2차 예방 접종 맞는 날! 똥별이는 울지 않고 맞을 수 있을까. 2. 찐건나블리네. 저희는 마술사 찐건나파블리입니다. 찐건나우 유 씨 미 : 가족 마술단. 3. 펜싱 국대 김준호 아빠 순둥이 은우네. 아빠 준호의 하드코어 만삭 체험기!,"박주호,사유리,신현준,김태균,박현빈,백성현",1:17,20230917130525,9,4620,슈퍼맨이돌아왔다,2023-09-17,일,13,90분이하,비,
5090,64984000,개는 훌륭하다 183회(23/07/24),TV 연예/오락,기타,620,소 혹은 말에 버금가는 거대한 소베르말 등장이오~ 외모와 달리 사람한테는 왕 순둥이 그 자체! 하지만 낯선 개만 보면 180도 돌변하는 도베르만 타미! 집 밖으로 나가면 급속도로 돌변하는 타미로 인해 가족들은 365일 초긴장 상태!,"강형욱,이경규,박세리",1:00,20230928072920,9,3600,개는훌륭하다,2023-09-28,목,7,60분이하,흐림,
5091,64154000,삼시세끼 바다목장편 02회,TV 연예/오락,기타,149,"이 더위, 피할 수 없으면 즐겨라! 캡틴 서지니의 지휘아래 득량도 유람부터 알콩달콩 낭만 해수욕까지. 한편, 푸르른 바다가 펼쳐진 바다목장에서 더욱 생기 넘치는 잭슨네와 열일하는 목동 균상이의 활약상 공개. / 보양식 갓지민표 해신탕과 에셰프의 건강한 시골밥상 공개.","이서진,에릭,윤균상",1:31,20230921110308,9,5460,삼시세끼바다목장편,2023-09-21,목,11,120분이하,비,
5092,64154000,삼시세끼 바다목장편 02회,TV 연예/오락,기타,3078,"이 더위, 피할 수 없으면 즐겨라! 캡틴 서지니의 지휘아래 득량도 유람부터 알콩달콩 낭만 해수욕까지. 한편, 푸르른 바다가 펼쳐진 바다목장에서 더욱 생기 넘치는 잭슨네와 열일하는 목동 균상이의 활약상 공개. / 보양식 갓지민표 해신탕과 에셰프의 건강한 시골밥상 공개.","이서진,에릭,윤균상",1:31,20230921215257,9,5460,삼시세끼바다목장편,2023-09-21,목,21,120분이하,비,
5093,64154000,삼시세끼 바다목장편 02회,TV 연예/오락,기타,2209,"이 더위, 피할 수 없으면 즐겨라! 캡틴 서지니의 지휘아래 득량도 유람부터 알콩달콩 낭만 해수욕까지. 한편, 푸르른 바다가 펼쳐진 바다목장에서 더욱 생기 넘치는 잭슨네와 열일하는 목동 균상이의 활약상 공개. / 보양식 갓지민표 해신탕과 에셰프의 건강한 시골밥상 공개.","이서진,에릭,윤균상",1:31,20230921140815,9,5460,삼시세끼바다목장편,2023-09-21,목,14,120분이하,비,
5094,64130000,전지적 참견 시점 253회(23/06/24),TV 연예/오락,기타,2787,"샤이니의 영원한 막내 태민의 반전 일상 대공개! 태민♥남의수 매니저. 데뷔 15주년에도 여전히 블링블링~ 빛나는 샤이니 태민! 전참시 출격! 샤이니 월드의 출연 요청 폭발 드디어 성사되다! 태민의 산소 같은~ 매니저, 의수형을 소개합니다!","이영자,전현무,송은이,양세형,유병재,이승윤",1:31,20230916222040,9,5460,전지적참견시점,2023-09-16,토,22,120분이하,비,
5095,64443000,노래하는 대한민국 18회(23/07/29),TV 연예/오락,기타,3232,"다산 정약용의 숨결 서린 경기도 남양주시 편 1부. 장기도 노래도 딩동댕~ 포복절도 예심 현장 최초 공개! 올라와~ 올라와~ 역대 최다 참가자, 즉석 댄스왕! 나이는 숫자! 실력은 진짜! 13개월 아이부터 70대 어르신까지 흥겨운 무대의 연속!","김종국,이병철,김민교",1:03,20230902155553,9,3780,노래하는대한민국,2023-09-02,토,15,90분이하,맑음,
5096,66170000,뭉쳐야 찬다 2 104회(23/08/06),TV 연예/오락,기타,3893,서울대회 둘째 날! 8강의 문턱에서 다시 만난 노원구 1위 FC새벽녘! 3전전패 FC새벽녘과의 설욕전! 이기기 위해선 팀을 위해 뛰어라!,"안정환,이동국,김용만,김성주",1:45,20230902102526,9,6300,뭉쳐야찬다2,2023-09-02,토,10,120분이하,맑음,
5097,64520000,개는 훌륭하다 143회(22/09/12),TV 연예/오락,기타,3904,"8년째 툭하면 신경질 내는 개, 스피츠 시월이. 사막 여우를 연상케 하는 커다란 귀와 초롱초롱한 눈! 깜찍한 외모에 감춰진 스피츠 시월이에겐 엄청난 반전이 있다? 벌써 8년째, 툭하면 보호자를 위협하는 독재 견이라는 것! 심기가 불편해지면 불시에 입질을 한다는데...","강형욱,이경규,장도연",1:13,20230923153149,9,4380,개는훌륭하다,2023-09-23,토,15,90분이하,맑음,
5098,64520000,개는 훌륭하다 143회(22/09/12),TV 연예/오락,기타,950,"8년째 툭하면 신경질 내는 개, 스피츠 시월이. 사막 여우를 연상케 하는 커다란 귀와 초롱초롱한 눈! 깜찍한 외모에 감춰진 스피츠 시월이에겐 엄청난 반전이 있다? 벌써 8년째, 툭하면 보호자를 위협하는 독재 견이라는 것! 심기가 불편해지면 불시에 입질을 한다는데...","강형욱,이경규,장도연",1:13,20230923165833,9,4380,개는훌륭하다,2023-09-23,토,16,90분이하,맑음,
5099,62020000,심야괴담회(정규) 62회(22/09/15),TV 연예/오락,기타,4020,의심을 멈추지 마라! 어느날 갑자기 시작된 초자연적인 현상들! 극한의 상태로 느끼는 가장 고통스러운 공포! 테이와 서유리를 괴담꾼으로 초대합니다.,"김구라,김숙,이이경,솔라",1:07,20230916002655,9,4020,심야괴담회,2023-09-16,토,0,90분이하,비,
5100,60984000,심야괴담회(정규) 69회(22/11/10),TV 연예/오락,기타,4020,"스산한 한기만 감도는 집. 누군가 우리 집에 왔다. 확인하려는 순간, 내 목을 조여오는 공포! 집은 안전하지 않다. 빨리 이 집에서 나와야 된다.","김구라,김숙,이이경,솔라",1:07,20230926205218,9,4020,심야괴담회,2023-09-26,화,20,90분이하,비,
5101,66110000,(HD)속풀이쇼 동치미 515회(22/09/24),TV 연예/오락,기타,4740,"당신, 제발 그때 그 일 좀 그만 들먹여! 탁구 감독 현정화는 남편한테 친정에 빨리 가자고 눈치를 줘도 알아채지 못하고 가만히 있었다며 운동을 아무리 해도 몸살이 나지 않았는데 시댁에만 갔다 오면 몸살이 난다. 남편 때문에 명절 트라우마가 생겼다고 밝힌다.","박수홍,최은경",1:19,20230903004408,9,4740,속풀이쇼동치미,2023-09-03,일,0,90분이하,비,
5102,61065000,애프터시그널 03회(23/09/15),TV 연예/오락,기타,4920,"다시 만난 사약길 커플, 주미X지원의 데이트! 주변에서 자꾸 네 얘기를 해. 리얼 주변 반응부터 방송 비하인드 스토리까지! 과연 이들 사이엔 어떤 시그널이 남아있을까? 민규X이수의 청량한 패러글라이딩 데이트! 하늘에서 서로에게 전해보는 달달한 영상편지!","김이나,미미",1:22,20230919083753,9,4920,애프터시그널,2023-09-19,화,8,90분이하,흐림,
5103,65398000,안싸우면 다행이야 109회(23/01/30),TV 연예/오락,기타,882,호중아 나랑 살자! 김광규 X 허경환 고백 이끌어낸 김호중 표 화룡점정 한상! 트바로티 호중의 특급 목 관리 비법 공개! 정체불명의 액체(?) 흡입 후 아침 댓바람부터 절구질에 쩔쩔맨 사연은?! 광규 X 경환의 고백 이끌어낸 호중 표 특급 아점 메뉴 공개!,"안정환,붐,문세윤,홍진영",1:19,20230901210935,9,4740,안싸우면다행이야,2023-09-01,금,21,90분이하,맑음,
5104,65443000,미스터 로또 10회(23/07/13),TV 연예/오락,기타,6300,연예계에서 알아주는 부자들을 모셨다! 땅부자? 건물부자? 모두 아니다. 바로 웃음도 빵빵! 백 점도 빵빵 흥부자 특집! 그런데 이분들 흥뿐만 아니라 다른 것들도 많아 보이는데?,"김성주,붐,안성훈,박지현,진해성,나상도,최수호,진욱,박성온,박서진,김용필,재하",1:45,20230910135058,9,6300,미스터로또,2023-09-10,일,13,120분이하,흐림,
